source,target,weight,source_label,target_label
UCRfkkatKrNtAARnXMMYBGlA,UCyJhqmMbsvjpoarBBStA2kg,1,@BernerSoza-mg3vx,@Murmullodelbarrio
UCRfkkatKrNtAARnXMMYBGlA,UCzZ6dDCEsLMXbc5pCFXIprw,1,@BernerSoza-mg3vx,@josegil3813
UCRlCV9zSn7avAWh-9_XFWqQ,UCSou6a2OuYGSvPjm5psquyA,1,@ronyarana8849,@FranciscoRivera-sf7ne
UCRlCV9zSn7avAWh-9_XFWqQ,UCTD6q1nyIe3Y7HhqjaMj72w,1,@ronyarana8849,@JuanChang-r6k
UCRlCV9zSn7avAWh-9_XFWqQ,UCTP3O0rMnc8z8v8jaDQwL0w,1,@ronyarana8849,@RobertoZelaya-x1v
UCRlCV9zSn7avAWh-9_XFWqQ,UCThW2XNsAaBKme5PUt7n-Zg,1,@ronyarana8849,@thelmamoran8565
UCRlCV9zSn7avAWh-9_XFWqQ,UCTwSut16JyAg3mX6LVUNGqA,1,@ronyarana8849,@SuperVictor2005
UCRlCV9zSn7avAWh-9_XFWqQ,UCTylKrsqkrBKIqubMu_5N0Q,1,@ronyarana8849,@edwingeovanymarroquinmarro6684
UCRlCV9zSn7avAWh-9_XFWqQ,UCUIIIPTVDVHAXqhC_5V6lPA,1,@ronyarana8849,@gorrarota
UCRlCV9zSn7avAWh-9_XFWqQ,UCV0iizTBoOfdAFX_thfI9BA,1,@ronyarana8849,@BenjaminLarios-jd8nk
UCRlCV9zSn7avAWh-9_XFWqQ,UCWIZUtKJ636y-4TYrNvok0g,1,@ronyarana8849,@cesarandreas7824
UCRlCV9zSn7avAWh-9_XFWqQ,UCXSkL3ejZ8qWYyF_M7s_QKA,1,@ronyarana8849,@JacintaTzoy
UCRlCV9zSn7avAWh-9_XFWqQ,UCXXh7yg5KUFIWylTiKVEFKQ,1,@ronyarana8849,@MrDuenderojo
UCRlCV9zSn7avAWh-9_XFWqQ,UCXgr7vXlRrsaskPdo097kGA,1,@ronyarana8849,@Rogergh-nw4oj
UCRlCV9zSn7avAWh-9_XFWqQ,UCXr8_5WtGeipe4haOoQDgyQ,1,@ronyarana8849,@amyherrera7352
UCRlCV9zSn7avAWh-9_XFWqQ,UCYN4wSQ1Sx4_LurxLlW7MPg,1,@ronyarana8849,@belarminavillatoro6474
UCRlCV9zSn7avAWh-9_XFWqQ,UCYwpX26TrCxq8TvbKGRYLXA,1,@ronyarana8849,@beneficioelcaminovillacana8540
UCRlCV9zSn7avAWh-9_XFWqQ,UCZ51R_9Q9C0c8I3pAWhtmjQ,1,@ronyarana8849,@belvettzapeta1251
UCRlCV9zSn7avAWh-9_XFWqQ,UCZLG9qH0tUjNhEGFIUt0CYw,1,@ronyarana8849,@SoniaMarroquin-y6e
UCRlCV9zSn7avAWh-9_XFWqQ,UCcfdg8crmMJwEuLUsAhV7yg,1,@ronyarana8849,@RolandoRaguay
UCRlCV9zSn7avAWh-9_XFWqQ,UCfM3nrxtTQMY5jFx1v1J4Gg,1,@ronyarana8849,@edgarroldan5539
UCRlCV9zSn7avAWh-9_XFWqQ,UCgvw7xIdGFupzpt1Y_BFkEA,1,@ronyarana8849,@fredygarcia9151
UCRlCV9zSn7avAWh-9_XFWqQ,UCh5ESQvtzyHDhCA7XyekCFA,1,@ronyarana8849,@andyB5280
UCRlCV9zSn7avAWh-9_XFWqQ,UChZknRmJkeGeQk0-mQuhDOg,1,@ronyarana8849,@OdilioRodríguez-c5w
UCRlCV9zSn7avAWh-9_XFWqQ,UChep9kVb5gQmpodEEl10Xlg,1,@ronyarana8849,@carlosaguilar-kz7ml
UCRlCV9zSn7avAWh-9_XFWqQ,UChgkn5Jt5tWKYMoEOuCjz3Q,1,@ronyarana8849,@pablochitay46
UCRlCV9zSn7avAWh-9_XFWqQ,UChs3tU2BcKOT0CezykvAsGw,1,@ronyarana8849,@byronpontaza
UCRlCV9zSn7avAWh-9_XFWqQ,UCi1b_TRQfgO1Z9O2gNGGWNA,1,@ronyarana8849,@davidisraelesquitsaquil
UCRlCV9zSn7avAWh-9_XFWqQ,UCiGRBf2RNF0WRKhRVT7zFoA,1,@ronyarana8849,@edwinavila4876
UCRlCV9zSn7avAWh-9_XFWqQ,UCiMythXHsw7eQEMykCdmMUA,1,@ronyarana8849,@JavierBecerra-h6x
UCRlCV9zSn7avAWh-9_XFWqQ,UCipetjeiWj4CZB6EbyYziZg,1,@ronyarana8849,@OseasSamayoa-ol5rz
UCRlCV9zSn7avAWh-9_XFWqQ,UCj-LL25XJnjxepPKCc3NGog,1,@ronyarana8849,@anaaguirre8985
UCRlCV9zSn7avAWh-9_XFWqQ,UCjSKM9j0Q7HLDr1hD6D-TUw,1,@ronyarana8849,@josehidalgo4875
UCRlCV9zSn7avAWh-9_XFWqQ,UCjmPuazZJzscrwvk0QR9RVw,1,@ronyarana8849,@mynorrodas8591
UCRlCV9zSn7avAWh-9_XFWqQ,UCkd9W714-947dEE6ZOEBATA,1,@ronyarana8849,@ARGELIATELON
UCRlCV9zSn7avAWh-9_XFWqQ,UCl0ekS9Tt0jJGtOEM18S63w,1,@ronyarana8849,@monkchapin
UCRlCV9zSn7avAWh-9_XFWqQ,UCljDbleJul41G1TzOjOZAVA,1,@ronyarana8849,@hectorcarranza3777
UCRlCV9zSn7avAWh-9_XFWqQ,UCmjppp6ujz3SAnULvP3sZMw,1,@ronyarana8849,@marcomendez7509
UCRlCV9zSn7avAWh-9_XFWqQ,UCmvOgzmmXbjUthHy-WJ52hQ,1,@ronyarana8849,@mariorodas593
UCRlCV9zSn7avAWh-9_XFWqQ,UCp4iw5_5SmV9VGTFSNVGOmQ,1,@ronyarana8849,@CARLOSSTREMS51
UCRlCV9zSn7avAWh-9_XFWqQ,UCpIdtvoFHVLGASGB5ySqIEA,1,@ronyarana8849,@VidalVillatoro-p4w
UCRlCV9zSn7avAWh-9_XFWqQ,UCpl8rF8uv_8uui-QRvuJaRA,1,@ronyarana8849,@SergioGarcia-z9c
UCRlCV9zSn7avAWh-9_XFWqQ,UCplrIQtaPj6au60_f2-mOYw,1,@ronyarana8849,@romeolopezherrarte799
UCRlCV9zSn7avAWh-9_XFWqQ,UCpsKOkt5iWTbenzeuq7dsmQ,1,@ronyarana8849,@inge_vergueta
UCRlCV9zSn7avAWh-9_XFWqQ,UCr1emrogPKkKTs_WTtx71xg,1,@ronyarana8849,@domingopeneleu6457
UCRlCV9zSn7avAWh-9_XFWqQ,UCrJn_rbo_ENAdeqneS-RmRw,1,@ronyarana8849,@josecarrera9623
UCRlCV9zSn7avAWh-9_XFWqQ,UCsJJAvrVGupdmhOqgtDp8dg,1,@ronyarana8849,@nestorlorenzana1168
UCRlCV9zSn7avAWh-9_XFWqQ,UCsSXdJct-nsS8DsABoEsaYA,1,@ronyarana8849,@IvánPérez-j4j
UCRlCV9zSn7avAWh-9_XFWqQ,UCsUCN0Yq_UyTvKjOJLmNrnQ,1,@ronyarana8849,@moisesvaldez4043
UCRlCV9zSn7avAWh-9_XFWqQ,UCsjs5Hp_r86x1xbK6FAeqaA,1,@ronyarana8849,@alvaroesquivel563
UCRlCV9zSn7avAWh-9_XFWqQ,UCtNfIBnc5S5DbbQj_yxgJTw,1,@ronyarana8849,@JosueRamirez-ey3ih
UCRlCV9zSn7avAWh-9_XFWqQ,UCtUR3_CAiE7fCoZHM6cMfyQ,1,@ronyarana8849,@mdelcid01
UCRlCV9zSn7avAWh-9_XFWqQ,UCueV9cTyTDwgQSec1x2dYgA,1,@ronyarana8849,@fredydomingo7062
UCRlCV9zSn7avAWh-9_XFWqQ,UCujPF2nBgsTD62nWE3lcpIg,1,@ronyarana8849,@victorarturoruanobautista7588
UCRlCV9zSn7avAWh-9_XFWqQ,UCut6b9S98nv84cVX89PmKzA,1,@ronyarana8849,@yeniferaguirre4498
UCRlCV9zSn7avAWh-9_XFWqQ,UCvApqeCbLod-wejtT4CcVuA,1,@ronyarana8849,@davidgaher9550
UCRlCV9zSn7avAWh-9_XFWqQ,UCwO2SXr0ggzwg6QWWrr01nQ,1,@ronyarana8849,@ricardofigueroa5720
UCRlCV9zSn7avAWh-9_XFWqQ,UCwW2OFy95P7ZBkOPxWkpvYg,1,@ronyarana8849,@TeresaLucero-b5o
UCRlCV9zSn7avAWh-9_XFWqQ,UCwha8rxULYMVtNwZWeSkE1A,1,@ronyarana8849,@mariasamo8637
UCRlCV9zSn7avAWh-9_XFWqQ,UCxff05WuyvwELNITi7bj7UA,1,@ronyarana8849,@markoherrera
UCRlCV9zSn7avAWh-9_XFWqQ,UCySYJU5kUh7X8gVt9la2ISA,1,@ronyarana8849,@dantesarti4351
UCRlCV9zSn7avAWh-9_XFWqQ,UCylqlpsh8ENNM1LqgQ1KbxA,1,@ronyarana8849,@Jel.Awesh.M
UCRlCV9zSn7avAWh-9_XFWqQ,UCz3gu01bmjNv0DpRq-K3XYg,1,@ronyarana8849,@eusebiovasquez4385
UCRlCV9zSn7avAWh-9_XFWqQ,UCzSfZlOVxBSs5ObD25ywxDQ,1,@ronyarana8849,@GilmarMaldonado-q9m
UCRlCV9zSn7avAWh-9_XFWqQ,UCzoL2l5H5eVlorWGH8AZfAg,1,@ronyarana8849,@jor77cas
UCRvPToDkkumha7WJAfCDk1A,UCUoYsrx1oZnCZ0usbBJn4fA,1,@ligiaguerra3057,@AnaDiaz-re9sq
UCRvPToDkkumha7WJAfCDk1A,UCV0lM03g5fg5pbPj97-sAtA,1,@ligiaguerra3057,@genarodelgado3929
UCRvPToDkkumha7WJAfCDk1A,UCW-JC6lebVmf2P1dmY_L94g,1,@ligiaguerra3057,@dinoraoroxon5771
UCRvPToDkkumha7WJAfCDk1A,UCW80DaMjQlEUibC98Cot-Dg,1,@ligiaguerra3057,@rogeraldana4289
UCRvPToDkkumha7WJAfCDk1A,UCWoAVGVqCn4xtINCMOTM4jg,1,@ligiaguerra3057,@OmarMartinez-vv8re
UCRvPToDkkumha7WJAfCDk1A,UCZeIIQrGAedW8tCbKWmGY-A,1,@ligiaguerra3057,@mariocordon8873
UCRvPToDkkumha7WJAfCDk1A,UC_LYoGs5C3mbZKZuKuqYCvw,1,@ligiaguerra3057,@javiercifuentesarchila6041
UCRvPToDkkumha7WJAfCDk1A,UCaKAjTW9MVub_clgr4DRYjQ,1,@ligiaguerra3057,@josecastillo4390
UCRvPToDkkumha7WJAfCDk1A,UCdFlugHJJa4l3YqWuNRmvXw,1,@ligiaguerra3057,@MarcosCarillo-b1r
UCRvPToDkkumha7WJAfCDk1A,UCe8JZoYkX5oKUZyivHYdXhw,1,@ligiaguerra3057,@FernandoGarcia-jg1fj
UCRvPToDkkumha7WJAfCDk1A,UCeDNEtI8_a42bZ47wJiJMwQ,1,@ligiaguerra3057,@EdgarcalderonCalderong
UCRvPToDkkumha7WJAfCDk1A,UCgJNFj5dnxXpcMvmuhZDPxA,1,@ligiaguerra3057,@NataliaRodriguez-rx5mr
UCRvPToDkkumha7WJAfCDk1A,UCgQw_Sbq3ugruDUKsq1e0-A,1,@ligiaguerra3057,@marlenareano-h4t
UCRvPToDkkumha7WJAfCDk1A,UCiC-Jn7wdgyQV4_Urk0DkWQ,1,@ligiaguerra3057,@pedroros6358
UCRvPToDkkumha7WJAfCDk1A,UCkVtmkK07b2zaVVNssX4lOg,1,@ligiaguerra3057,@HectorElias-u2l
UCRvPToDkkumha7WJAfCDk1A,UCkbsS_3D-pvg1iHOld9uvIg,1,@ligiaguerra3057,@gonzalo6075
UCRvPToDkkumha7WJAfCDk1A,UClhMWQ7XKWywYvbRnuf8QsA,1,@ligiaguerra3057,@EcPerez-zz9oh
UCRvPToDkkumha7WJAfCDk1A,UClqA491Xa5fQcXcJJa-vTWw,1,@ligiaguerra3057,@AndresLemus-k2d
UCRvPToDkkumha7WJAfCDk1A,UColMq7LmaoY3MT6aIDGrGvA,1,@ligiaguerra3057,@quijotachapina1
UCRvPToDkkumha7WJAfCDk1A,UCpe5jW3MIqkgTJ-PgkzvM6Q,1,@ligiaguerra3057,@carloslam5333
UCRvPToDkkumha7WJAfCDk1A,UCpsKOkt5iWTbenzeuq7dsmQ,1,@ligiaguerra3057,@inge_vergueta
UCRvPToDkkumha7WJAfCDk1A,UCqCrvuoJpC-aVb0f4logQRQ,1,@ligiaguerra3057,@Lyrics_GT
UCRvPToDkkumha7WJAfCDk1A,UCsGoJEvb-cFPZ2rWoJcXzEQ,1,@ligiaguerra3057,@sergiohinestroza9709
UCRvPToDkkumha7WJAfCDk1A,UCu8_3-Wg-YzNyvHYQDEscfw,1,@ligiaguerra3057,@RolandoCastroPérez-d7y
UCRvPToDkkumha7WJAfCDk1A,UCuXmOjxC-htcprLgeVXz6Tg,1,@ligiaguerra3057,@jorgeaguilar-bq3uj
UCRvPToDkkumha7WJAfCDk1A,UCwgCc9Jd_gG-uLE_SY-FfPg,1,@ligiaguerra3057,@armindapenados2841
UCRvPToDkkumha7WJAfCDk1A,UCwjUvRseNtJoItylIyIez7Q,1,@ligiaguerra3057,@Silviazea
UCRvPToDkkumha7WJAfCDk1A,UCylqlpsh8ENNM1LqgQ1KbxA,1,@ligiaguerra3057,@Jel.Awesh.M
UCRznz9-N3Qc1w-qNdLSIY2Q,UCSTAUWVc1_82DHYeqOsqEFA,1,@jimmygomez724,@TheAlexX_C
UCRznz9-N3Qc1w-qNdLSIY2Q,UCXmrpc6Li0spcKxtS0Q_ptg,1,@jimmygomez724,@melvinperez6710
UCRznz9-N3Qc1w-qNdLSIY2Q,UCY7Hq7F9Lnucf-Yr6JkHZNw,1,@jimmygomez724,@maynorcalel1442
UCRznz9-N3Qc1w-qNdLSIY2Q,UC_ljZ1hZXR9pzexFz87P5ZA,1,@jimmygomez724,@ChRiStOpHeR7969
UCRznz9-N3Qc1w-qNdLSIY2Q,UCaT6M2zp7X6r6Whd8Vv3kHQ,1,@jimmygomez724,@alexarcos8349
UCRznz9-N3Qc1w-qNdLSIY2Q,UCgLrWFdYitoP-b7-PxtUr-w,1,@jimmygomez724,@zetag
UCRznz9-N3Qc1w-qNdLSIY2Q,UCgLurCo-e019HGODcjXHWCw,1,@jimmygomez724,@perritojuega1
UCRznz9-N3Qc1w-qNdLSIY2Q,UCi-vPdnpQreC7BkFs40mJGA,1,@jimmygomez724,@bryansicasales4280
UCRznz9-N3Qc1w-qNdLSIY2Q,UCqilIa8r7iek5sGYg_q6ofA,1,@jimmygomez724,@rolandojuchuna484
UCRznz9-N3Qc1w-qNdLSIY2Q,UCs_5qeqdku9tGAq22y3OcuQ,1,@jimmygomez724,@alexandrevasquez4135
UCRznz9-N3Qc1w-qNdLSIY2Q,UCtMBF_1O2jY2INlb_luuB_A,1,@jimmygomez724,@mynorgudiel8646
UCRznz9-N3Qc1w-qNdLSIY2Q,UCwUAv3_LpWVtTIi7lkmTL7A,1,@jimmygomez724,@kingr4706
UCRznz9-N3Qc1w-qNdLSIY2Q,UCxKR3RA8T-kxMgq_2WWhRcQ,1,@jimmygomez724,@elenaluarca9377
UCRznz9-N3Qc1w-qNdLSIY2Q,UCyzf29IYjNw67gGIfsjgtxA,1,@jimmygomez724,@carlosoliva9249
UCSTAUWVc1_82DHYeqOsqEFA,UCXmrpc6Li0spcKxtS0Q_ptg,1,@TheAlexX_C,@melvinperez6710
UCSTAUWVc1_82DHYeqOsqEFA,UCY7Hq7F9Lnucf-Yr6JkHZNw,1,@TheAlexX_C,@maynorcalel1442
UCSTAUWVc1_82DHYeqOsqEFA,UC_ljZ1hZXR9pzexFz87P5ZA,1,@TheAlexX_C,@ChRiStOpHeR7969
UCSTAUWVc1_82DHYeqOsqEFA,UCaT6M2zp7X6r6Whd8Vv3kHQ,1,@TheAlexX_C,@alexarcos8349
UCSTAUWVc1_82DHYeqOsqEFA,UCgLrWFdYitoP-b7-PxtUr-w,1,@TheAlexX_C,@zetag
UCSTAUWVc1_82DHYeqOsqEFA,UCgLurCo-e019HGODcjXHWCw,1,@TheAlexX_C,@perritojuega1
UCSTAUWVc1_82DHYeqOsqEFA,UCi-vPdnpQreC7BkFs40mJGA,1,@TheAlexX_C,@bryansicasales4280
UCSTAUWVc1_82DHYeqOsqEFA,UCqilIa8r7iek5sGYg_q6ofA,1,@TheAlexX_C,@rolandojuchuna484
UCSTAUWVc1_82DHYeqOsqEFA,UCs_5qeqdku9tGAq22y3OcuQ,1,@TheAlexX_C,@alexandrevasquez4135
UCSTAUWVc1_82DHYeqOsqEFA,UCtMBF_1O2jY2INlb_luuB_A,1,@TheAlexX_C,@mynorgudiel8646
UCSTAUWVc1_82DHYeqOsqEFA,UCwUAv3_LpWVtTIi7lkmTL7A,1,@TheAlexX_C,@kingr4706
UCSTAUWVc1_82DHYeqOsqEFA,UCxKR3RA8T-kxMgq_2WWhRcQ,1,@TheAlexX_C,@elenaluarca9377
UCSTAUWVc1_82DHYeqOsqEFA,UCyzf29IYjNw67gGIfsjgtxA,1,@TheAlexX_C,@carlosoliva9249
UCSou6a2OuYGSvPjm5psquyA,UCTD6q1nyIe3Y7HhqjaMj72w,1,@FranciscoRivera-sf7ne,@JuanChang-r6k
UCSou6a2OuYGSvPjm5psquyA,UCTP3O0rMnc8z8v8jaDQwL0w,1,@FranciscoRivera-sf7ne,@RobertoZelaya-x1v
UCSou6a2OuYGSvPjm5psquyA,UCThW2XNsAaBKme5PUt7n-Zg,1,@FranciscoRivera-sf7ne,@thelmamoran8565
UCSou6a2OuYGSvPjm5psquyA,UCTwSut16JyAg3mX6LVUNGqA,1,@FranciscoRivera-sf7ne,@SuperVictor2005
UCSou6a2OuYGSvPjm5psquyA,UCTylKrsqkrBKIqubMu_5N0Q,1,@FranciscoRivera-sf7ne,@edwingeovanymarroquinmarro6684
UCSou6a2OuYGSvPjm5psquyA,UCUIIIPTVDVHAXqhC_5V6lPA,1,@FranciscoRivera-sf7ne,@gorrarota
UCSou6a2OuYGSvPjm5psquyA,UCV0iizTBoOfdAFX_thfI9BA,1,@FranciscoRivera-sf7ne,@BenjaminLarios-jd8nk
UCSou6a2OuYGSvPjm5psquyA,UCWIZUtKJ636y-4TYrNvok0g,1,@FranciscoRivera-sf7ne,@cesarandreas7824
UCSou6a2OuYGSvPjm5psquyA,UCXSkL3ejZ8qWYyF_M7s_QKA,1,@FranciscoRivera-sf7ne,@JacintaTzoy
UCSou6a2OuYGSvPjm5psquyA,UCXXh7yg5KUFIWylTiKVEFKQ,1,@FranciscoRivera-sf7ne,@MrDuenderojo
UCSou6a2OuYGSvPjm5psquyA,UCXgr7vXlRrsaskPdo097kGA,1,@FranciscoRivera-sf7ne,@Rogergh-nw4oj
UCSou6a2OuYGSvPjm5psquyA,UCXr8_5WtGeipe4haOoQDgyQ,1,@FranciscoRivera-sf7ne,@amyherrera7352
UCSou6a2OuYGSvPjm5psquyA,UCYN4wSQ1Sx4_LurxLlW7MPg,1,@FranciscoRivera-sf7ne,@belarminavillatoro6474
UCSou6a2OuYGSvPjm5psquyA,UCYwpX26TrCxq8TvbKGRYLXA,1,@FranciscoRivera-sf7ne,@beneficioelcaminovillacana8540
UCSou6a2OuYGSvPjm5psquyA,UCZ51R_9Q9C0c8I3pAWhtmjQ,1,@FranciscoRivera-sf7ne,@belvettzapeta1251
UCSou6a2OuYGSvPjm5psquyA,UCZLG9qH0tUjNhEGFIUt0CYw,1,@FranciscoRivera-sf7ne,@SoniaMarroquin-y6e
UCSou6a2OuYGSvPjm5psquyA,UCcfdg8crmMJwEuLUsAhV7yg,1,@FranciscoRivera-sf7ne,@RolandoRaguay
UCSou6a2OuYGSvPjm5psquyA,UCfM3nrxtTQMY5jFx1v1J4Gg,1,@FranciscoRivera-sf7ne,@edgarroldan5539
UCSou6a2OuYGSvPjm5psquyA,UCgvw7xIdGFupzpt1Y_BFkEA,1,@FranciscoRivera-sf7ne,@fredygarcia9151
UCSou6a2OuYGSvPjm5psquyA,UCh5ESQvtzyHDhCA7XyekCFA,1,@FranciscoRivera-sf7ne,@andyB5280
UCSou6a2OuYGSvPjm5psquyA,UChZknRmJkeGeQk0-mQuhDOg,1,@FranciscoRivera-sf7ne,@OdilioRodríguez-c5w
UCSou6a2OuYGSvPjm5psquyA,UChep9kVb5gQmpodEEl10Xlg,1,@FranciscoRivera-sf7ne,@carlosaguilar-kz7ml
UCSou6a2OuYGSvPjm5psquyA,UChgkn5Jt5tWKYMoEOuCjz3Q,1,@FranciscoRivera-sf7ne,@pablochitay46
UCSou6a2OuYGSvPjm5psquyA,UChs3tU2BcKOT0CezykvAsGw,1,@FranciscoRivera-sf7ne,@byronpontaza
UCSou6a2OuYGSvPjm5psquyA,UCi1b_TRQfgO1Z9O2gNGGWNA,1,@FranciscoRivera-sf7ne,@davidisraelesquitsaquil
UCSou6a2OuYGSvPjm5psquyA,UCiGRBf2RNF0WRKhRVT7zFoA,1,@FranciscoRivera-sf7ne,@edwinavila4876
UCSou6a2OuYGSvPjm5psquyA,UCiMythXHsw7eQEMykCdmMUA,1,@FranciscoRivera-sf7ne,@JavierBecerra-h6x
UCSou6a2OuYGSvPjm5psquyA,UCipetjeiWj4CZB6EbyYziZg,1,@FranciscoRivera-sf7ne,@OseasSamayoa-ol5rz
UCSou6a2OuYGSvPjm5psquyA,UCj-LL25XJnjxepPKCc3NGog,1,@FranciscoRivera-sf7ne,@anaaguirre8985
UCSou6a2OuYGSvPjm5psquyA,UCjSKM9j0Q7HLDr1hD6D-TUw,1,@FranciscoRivera-sf7ne,@josehidalgo4875
UCSou6a2OuYGSvPjm5psquyA,UCjmPuazZJzscrwvk0QR9RVw,1,@FranciscoRivera-sf7ne,@mynorrodas8591
UCSou6a2OuYGSvPjm5psquyA,UCkd9W714-947dEE6ZOEBATA,1,@FranciscoRivera-sf7ne,@ARGELIATELON
UCSou6a2OuYGSvPjm5psquyA,UCl0ekS9Tt0jJGtOEM18S63w,1,@FranciscoRivera-sf7ne,@monkchapin
UCSou6a2OuYGSvPjm5psquyA,UCljDbleJul41G1TzOjOZAVA,1,@FranciscoRivera-sf7ne,@hectorcarranza3777
UCSou6a2OuYGSvPjm5psquyA,UCmjppp6ujz3SAnULvP3sZMw,1,@FranciscoRivera-sf7ne,@marcomendez7509
UCSou6a2OuYGSvPjm5psquyA,UCmvOgzmmXbjUthHy-WJ52hQ,1,@FranciscoRivera-sf7ne,@mariorodas593
UCSou6a2OuYGSvPjm5psquyA,UCp4iw5_5SmV9VGTFSNVGOmQ,1,@FranciscoRivera-sf7ne,@CARLOSSTREMS51
UCSou6a2OuYGSvPjm5psquyA,UCpIdtvoFHVLGASGB5ySqIEA,1,@FranciscoRivera-sf7ne,@VidalVillatoro-p4w
UCSou6a2OuYGSvPjm5psquyA,UCpl8rF8uv_8uui-QRvuJaRA,1,@FranciscoRivera-sf7ne,@SergioGarcia-z9c
UCSou6a2OuYGSvPjm5psquyA,UCplrIQtaPj6au60_f2-mOYw,1,@FranciscoRivera-sf7ne,@romeolopezherrarte799
UCSou6a2OuYGSvPjm5psquyA,UCpsKOkt5iWTbenzeuq7dsmQ,1,@FranciscoRivera-sf7ne,@inge_vergueta
UCSou6a2OuYGSvPjm5psquyA,UCr1emrogPKkKTs_WTtx71xg,1,@FranciscoRivera-sf7ne,@domingopeneleu6457
UCSou6a2OuYGSvPjm5psquyA,UCrJn_rbo_ENAdeqneS-RmRw,1,@FranciscoRivera-sf7ne,@josecarrera9623
UCSou6a2OuYGSvPjm5psquyA,UCsJJAvrVGupdmhOqgtDp8dg,1,@FranciscoRivera-sf7ne,@nestorlorenzana1168
UCSou6a2OuYGSvPjm5psquyA,UCsSXdJct-nsS8DsABoEsaYA,1,@FranciscoRivera-sf7ne,@IvánPérez-j4j
UCSou6a2OuYGSvPjm5psquyA,UCsUCN0Yq_UyTvKjOJLmNrnQ,1,@FranciscoRivera-sf7ne,@moisesvaldez4043
UCSou6a2OuYGSvPjm5psquyA,UCsjs5Hp_r86x1xbK6FAeqaA,1,@FranciscoRivera-sf7ne,@alvaroesquivel563
UCSou6a2OuYGSvPjm5psquyA,UCtNfIBnc5S5DbbQj_yxgJTw,1,@FranciscoRivera-sf7ne,@JosueRamirez-ey3ih
UCSou6a2OuYGSvPjm5psquyA,UCtUR3_CAiE7fCoZHM6cMfyQ,1,@FranciscoRivera-sf7ne,@mdelcid01
UCSou6a2OuYGSvPjm5psquyA,UCueV9cTyTDwgQSec1x2dYgA,1,@FranciscoRivera-sf7ne,@fredydomingo7062
UCSou6a2OuYGSvPjm5psquyA,UCujPF2nBgsTD62nWE3lcpIg,1,@FranciscoRivera-sf7ne,@victorarturoruanobautista7588
UCSou6a2OuYGSvPjm5psquyA,UCut6b9S98nv84cVX89PmKzA,1,@FranciscoRivera-sf7ne,@yeniferaguirre4498
UCSou6a2OuYGSvPjm5psquyA,UCvApqeCbLod-wejtT4CcVuA,1,@FranciscoRivera-sf7ne,@davidgaher9550
UCSou6a2OuYGSvPjm5psquyA,UCwO2SXr0ggzwg6QWWrr01nQ,1,@FranciscoRivera-sf7ne,@ricardofigueroa5720
UCSou6a2OuYGSvPjm5psquyA,UCwW2OFy95P7ZBkOPxWkpvYg,1,@FranciscoRivera-sf7ne,@TeresaLucero-b5o
UCSou6a2OuYGSvPjm5psquyA,UCwha8rxULYMVtNwZWeSkE1A,1,@FranciscoRivera-sf7ne,@mariasamo8637
UCSou6a2OuYGSvPjm5psquyA,UCxff05WuyvwELNITi7bj7UA,1,@FranciscoRivera-sf7ne,@markoherrera
UCSou6a2OuYGSvPjm5psquyA,UCySYJU5kUh7X8gVt9la2ISA,1,@FranciscoRivera-sf7ne,@dantesarti4351
UCSou6a2OuYGSvPjm5psquyA,UCylqlpsh8ENNM1LqgQ1KbxA,1,@FranciscoRivera-sf7ne,@Jel.Awesh.M
UCSou6a2OuYGSvPjm5psquyA,UCz3gu01bmjNv0DpRq-K3XYg,1,@FranciscoRivera-sf7ne,@eusebiovasquez4385
UCSou6a2OuYGSvPjm5psquyA,UCzSfZlOVxBSs5ObD25ywxDQ,1,@FranciscoRivera-sf7ne,@GilmarMaldonado-q9m
UCSou6a2OuYGSvPjm5psquyA,UCzoL2l5H5eVlorWGH8AZfAg,1,@FranciscoRivera-sf7ne,@jor77cas
UCTD6q1nyIe3Y7HhqjaMj72w,UCTP3O0rMnc8z8v8jaDQwL0w,1,@JuanChang-r6k,@RobertoZelaya-x1v
UCTD6q1nyIe3Y7HhqjaMj72w,UCThW2XNsAaBKme5PUt7n-Zg,1,@JuanChang-r6k,@thelmamoran8565
UCTD6q1nyIe3Y7HhqjaMj72w,UCTwSut16JyAg3mX6LVUNGqA,1,@JuanChang-r6k,@SuperVictor2005
UCTD6q1nyIe3Y7HhqjaMj72w,UCTylKrsqkrBKIqubMu_5N0Q,1,@JuanChang-r6k,@edwingeovanymarroquinmarro6684
UCTD6q1nyIe3Y7HhqjaMj72w,UCUIIIPTVDVHAXqhC_5V6lPA,1,@JuanChang-r6k,@gorrarota
UCTD6q1nyIe3Y7HhqjaMj72w,UCV0iizTBoOfdAFX_thfI9BA,1,@JuanChang-r6k,@BenjaminLarios-jd8nk
UCTD6q1nyIe3Y7HhqjaMj72w,UCWIZUtKJ636y-4TYrNvok0g,1,@JuanChang-r6k,@cesarandreas7824
UCTD6q1nyIe3Y7HhqjaMj72w,UCXSkL3ejZ8qWYyF_M7s_QKA,1,@JuanChang-r6k,@JacintaTzoy
UCTD6q1nyIe3Y7HhqjaMj72w,UCXXh7yg5KUFIWylTiKVEFKQ,1,@JuanChang-r6k,@MrDuenderojo
UCTD6q1nyIe3Y7HhqjaMj72w,UCXgr7vXlRrsaskPdo097kGA,1,@JuanChang-r6k,@Rogergh-nw4oj
